"date","reference","coconut_beginning-stocks","coconut_crush","coconut_domestic-consumption","coconut_ending-stocks","coconut_exports","coconut_feed-waste-dom-cons","coconut_food-use-dom-cons","coconut_imports","coconut_industrial-dom-cons","coconut_price","coconut_production","coconut_total-distribution","coconut_total-supply","cottonseed_beginning-stocks","cottonseed_crush","cottonseed_domestic-consumption","cottonseed_ending-stocks","cottonseed_exports","cottonseed_feed-waste-dom-cons","cottonseed_food-use-dom-cons","cottonseed_imports","cottonseed_industrial-dom-cons","cottonseed_production","cottonseed_total-distribution","cottonseed_total-supply","olive_beginning-stocks","olive_crush","olive_domestic-consumption","olive_ending-stocks","olive_exports","olive_feed-waste-dom-cons","olive_food-use-dom-cons","olive_imports","olive_industrial-dom-cons","olive_production","olive_total-distribution","olive_total-supply","palm-kernel_beginning-stocks","palm-kernel_crush","palm-kernel_domestic-consumption","palm-kernel_ending-stocks","palm-kernel_exports","palm-kernel_feed-waste-dom-cons","palm-kernel_food-use-dom-cons","palm-kernel_imports","palm-kernel_industrial-dom-cons","palm-kernel_price","palm-kernel_production","palm-kernel_total-distribution","palm-kernel_total-supply","palm_beginning-stocks","palm_crush","palm_domestic-consumption","palm_ending-stocks","palm_exports","palm_feed-waste-dom-cons","palm_food-use-dom-cons","palm_imports","palm_industrial-dom-cons","palm_price","palm_production","palm_total-distribution","palm_total-supply","peanut_beginning-stocks","peanut_crush","peanut_domestic-consumption","peanut_ending-stocks","peanut_exports","peanut_feed-waste-dom-cons","peanut_food-use-dom-cons","peanut_imports","peanut_industrial-dom-cons","peanut_price","peanut_production","peanut_total-distribution","peanut_total-supply","rapeseed_beginning-stocks","rapeseed_crush","rapeseed_domestic-consumption","rapeseed_ending-stocks","rapeseed_exports","rapeseed_feed-waste-dom-cons","rapeseed_food-use-dom-cons","rapeseed_imports","rapeseed_industrial-dom-cons","rapeseed_price","rapeseed_production","rapeseed_total-distribution","rapeseed_total-supply","soybean_beginning-stocks","soybean_crush","soybean_domestic-consumption","soybean_ending-stocks","soybean_exports","soybean_feed-waste-dom-cons","soybean_food-use-dom-cons","soybean_imports","soybean_industrial-dom-cons","soybean_price","soybean_production","soybean_total-distribution","soybean_total-supply","sunflower_beginning-stocks","sunflower_crush","sunflower_domestic-consumption","sunflower_ending-stocks","sunflower_exports","sunflower_feed-waste-dom-cons","sunflower_food-use-dom-cons","sunflower_imports","sunflower_industrial-dom-cons","sunflower_price","sunflower_production","sunflower_total-distribution","sunflower_total-supply","vegetable-oil_beginning-stocks","vegetable-oil_crush","vegetable-oil_domestic-consumption","vegetable-oil_ending-stocks","vegetable-oil_exports","vegetable-oil_feed-waste-dom-cons","vegetable-oil_food-use-dom-cons","vegetable-oil_imports","vegetable-oil_industrial-dom-cons","vegetable-oil_price","vegetable-oil_production","vegetable-oil_total-distribution","vegetable-oil_total-supply","vegetable-oil_oecd_consumption","vegetable-oil_oecd_ending-stocks","vegetable-oil_oecd_exports","vegetable-oil_oecd_food","vegetable-oil_oecd_food-fat-availability","vegetable-oil_oecd_human-consumption-per-capita","vegetable-oil_oecd_imports","vegetable-oil_oecd_other-use","vegetable-oil_oecd_production","crude-average_price"
"2004-02-29","World",52.89,424.88,264.04,44.54,152.88,9.75,142.42,143,111.88,642,265.57,461.46,461.46,7.21,2311.64,343.15,12.18,14.17,0.26,330.6,7.71,12.29,354.58,369.5,369.5,73.1,,224.71,96.6,57.22,0,220.26,48.35,4.44,257.08,378.53,378.53,34.75,715.28,294.78,32.31,151.92,1.33,87.74,128.44,205.71,614,315.81,479,479,320.62,,2392.89,377.4,1922.67,43.25,1908.9,1818,440.74,564.13,2554.33,4692.96,4692.96,17.72,1350.32,426.4,25.85,15.07,0.24,423.83,15.56,2.33,1433,434.04,467.32,467.32,65.81,3092.68,1241.53,52.86,109.97,0.65,1073.35,110.93,167.53,704.51,1227.62,1404.36,1404.36,320.15,18392.03,2810.49,300.64,1320.88,12.31,2702.24,685.44,95.94,682.08,3426.4,4432,4432,67.22,1872.44,701.75,71.5,221.83,4.49,659.72,167.86,37.54,731,760,995.08,995.08,959.47,28159.27,8699.74,1013.88,3966.61,72.28,7549.06,3125.29,1078.4,76.063,9595.43,13680.21,13680.21,8771.08,886.81,3512.26,7160.59,2.34,1.13,3429.6,1484.41,8911.61,31.331
"2004-01-31","World",53.65,423.35,263.85,44.9,150.81,10,142,141.42,111.85,584,264.49,459.56,459.56,6.9,2267.53,336.95,11.26,14.29,0.26,324.55,7.6,12.15,348,362.5,362.5,70.92,,224.06,95.72,57.61,0,219.63,48.59,4.43,257.88,377.39,377.39,35.08,707.31,293.39,31.86,150,1.33,87.2,127.81,204.85,569.45,312.36,475.25,475.25,315.27,,2371.78,375.78,1900.21,43.08,1895.87,1803.17,432.83,527.23,2529.33,4647.77,4647.77,16.86,1357.37,427.62,26.09,15.28,0.24,425.04,15.78,2.33,1433,436.35,468.99,468.99,67.36,3063.67,1233.76,51.56,110.19,0.66,1071.17,112.01,161.93,675.49,1216.15,1395.51,1395.51,322.66,18271.68,2799.83,297.86,1312.1,12.36,2693.83,684.1,93.64,656.97,3403.03,4409.79,4409.79,67.07,1872.18,700.38,70.12,222.54,4.41,658.86,166.51,37.1,689,759.46,993.04,993.04,955.77,27963.09,8651.62,1005.15,3933.03,72.34,7518.15,3106.99,1061.11,71.219,9527.05,13589.8,13589.8,8691.5,880.87,3485.25,7086.04,2.34,1.12,3401.36,1484.2,8831.92,31.368
"2003-12-31","World",54.42,421.83,263.67,45.25,148.75,10.25,141.58,139.83,111.83,583,263.42,457.67,457.67,6.58,2223.42,330.75,10.33,14.42,0.25,318.5,7.5,12,341.42,355.5,355.5,68.75,,223.42,94.83,58,0,219,48.83,4.42,258.67,376.25,376.25,35.42,699.33,292,31.42,148.08,1.33,86.67,127.17,204,583.48,308.92,471.5,471.5,309.92,,2350.67,374.17,1877.75,42.92,1882.83,1788.33,424.92,539.72,2504.33,4602.58,4602.58,16,1364.42,428.83,26.33,15.5,0.25,426.25,16,2.33,1402.33,438.67,470.67,470.67,68.92,3034.67,1226,50.25,110.42,0.67,1069,113.08,156.33,648.67,1204.67,1386.67,1386.67,325.17,18151.33,2789.17,295.08,1303.33,12.42,2685.42,682.75,91.33,637.36,3379.67,4387.58,4387.58,66.92,1871.92,699,68.75,223.25,4.33,658,165.17,36.67,660,758.92,991,991,952.1,27766.92,8603.51,996.41,3899.5,72.42,7487.25,3088.66,1043.83,71.564,9458.69,13499.42,13499.42,8611.92,874.92,3458.24,7011.49,2.34,1.1,3373.12,1483.98,8752.22,29.969
"2003-11-30","World",53.45,420.54,263.04,46.01,148.39,10.16,141.97,141.29,110.91,515,262.7,457.44,457.44,6.81,2214.06,329.73,10.02,14.4,0.25,317.6,7.65,11.88,339.7,354.15,354.15,69.88,,222.6,92.66,56.6,0,218.17,47.73,4.44,254.26,371.86,371.86,35.83,694.6,290.92,31.75,146.92,1.33,85.88,127.01,203.72,521.75,306.74,469.59,469.59,307.33,,2336.58,368.81,1861.9,43.04,1873.9,1771.69,419.64,548,2488.27,4567.29,4567.29,16.15,1356.24,427.6,25.47,15.26,0.26,425.08,16.14,2.26,1388.91,436.03,468.33,468.33,69.5,3001.41,1211.38,51.81,107.54,0.63,1058.18,109.85,152.56,620.32,1191.37,1370.72,1370.72,324.6,18151.44,2788.22,297.59,1301.86,12.51,2684.27,682.94,91.44,630.62,3380.12,4387.67,4387.67,66.43,1853.3,693.27,68.6,220.72,4.24,652.83,164.85,36.2,628,751.31,982.59,982.59,949.98,27691.59,8563.34,992.72,3873.59,72.42,7457.88,3069.15,1033.05,68.834,9410.5,13429.64,13429.64,8573.87,870.32,3442.23,6984.9,2.34,1.1,3353.95,1474.34,8709.91,29.123
"2003-10-31","World",52.49,419.25,262.42,46.78,148.03,10.07,142.36,142.75,109.99,487,261.99,457.22,457.22,7.03,2204.69,328.71,9.71,14.39,0.25,316.69,7.79,11.76,337.99,352.81,352.81,71,,221.79,90.49,55.19,0,217.33,46.62,4.46,249.85,367.47,367.47,36.25,689.88,289.85,32.08,145.75,1.32,85.1,126.86,203.43,500.7,304.57,467.68,467.68,304.74,,2322.5,363.46,1846.04,43.17,1864.97,1755.06,414.36,515.07,2472.21,4532,4532,16.31,1348.06,426.36,24.61,15.01,0.28,423.9,16.28,2.18,1359.2,433.4,465.99,465.99,70.08,2968.15,1196.75,53.36,104.67,0.6,1047.36,106.62,148.79,615.82,1178.07,1354.78,1354.78,324.04,18151.54,2787.26,300.1,1300.39,12.6,2683.12,683.14,91.54,608.26,3380.57,4387.75,4387.75,65.94,1834.68,687.54,68.44,218.19,4.15,647.65,164.54,35.74,615,743.69,974.18,974.18,947.88,27616.25,8523.18,989.03,3847.66,72.44,7428.48,3049.66,1022.25,67.387,9362.34,13359.88,13359.88,8535.83,865.72,3426.22,6958.3,2.34,1.1,3334.79,1464.7,8667.61,29.014
"2003-09-30","World",51.52,417.96,261.79,47.54,147.67,9.98,142.75,144.21,109.06,431,261.27,457,457,7.25,2195.33,327.69,9.4,14.38,0.25,315.79,7.94,11.65,336.27,351.46,351.46,72.12,,220.98,88.31,53.79,0,216.5,45.52,4.48,245.44,363.08,363.08,36.67,685.15,288.77,32.42,144.58,1.31,84.31,126.71,203.15,429.27,302.4,465.77,465.77,302.15,,2308.42,358.1,1830.19,43.29,1856.04,1738.42,409.08,440.91,2456.15,4496.71,4496.71,16.46,1339.88,425.12,23.75,14.77,0.29,422.73,16.42,2.1,1329.79,430.77,463.65,463.65,70.67,2934.9,1182.12,54.92,101.79,0.56,1036.54,103.4,145.02,564.09,1164.77,1338.83,1338.83,323.48,18151.65,2786.31,302.6,1298.92,12.69,2681.98,683.33,91.65,558.02,3381.02,4387.83,4387.83,65.46,1816.06,681.81,68.29,215.67,4.06,642.48,164.23,35.27,545,736.08,965.77,965.77,945.78,27540.93,8483.01,985.33,3821.76,72.43,7399.12,3030.18,1011.46,59.335,9314.17,13290.1,13290.1,8497.78,861.12,3410.2,6931.71,2.34,1.1,3315.62,1455.05,8625.3,26.882
"2003-08-31","World",50.56,416.67,261.17,48.31,147.31,9.89,143.14,145.67,108.14,421,260.56,456.78,456.78,7.47,2185.97,326.67,9.08,14.36,0.25,314.89,8.08,11.53,334.56,350.11,350.11,73.25,,220.17,86.14,52.39,0,215.67,44.42,4.5,241.03,358.69,358.69,37.08,680.42,287.69,32.75,143.42,1.31,83.53,126.56,202.86,401.48,300.22,463.86,463.86,299.56,,2294.33,352.75,1814.33,43.42,1847.11,1721.78,403.81,439.36,2440.08,4461.42,4461.42,16.61,1331.69,423.89,22.89,14.53,0.31,421.56,16.56,2.03,1299.68,428.14,461.31,461.31,71.25,2901.64,1167.5,56.47,98.92,0.53,1025.72,100.17,141.25,553.48,1151.47,1322.89,1322.89,322.92,18151.75,2785.36,305.11,1297.44,12.78,2680.83,683.53,91.75,515.69,3381.47,4387.92,4387.92,64.97,1797.44,676.08,68.14,213.14,3.97,637.31,163.92,34.81,543,728.47,957.36,957.36,943.67,27465.58,8442.86,981.64,3795.84,72.46,7369.76,3010.69,1000.68,57.089,9266,13220.34,13220.34,8459.74,856.53,3394.19,6905.12,2.34,1.09,3296.46,1445.41,8582.99,29.676
"2003-07-31","World",49.59,415.38,260.54,49.07,146.94,9.8,143.53,147.12,107.22,439,259.84,456.56,456.56,7.69,2176.61,325.65,8.77,14.35,0.25,313.99,8.23,11.41,332.84,348.76,348.76,74.38,,219.35,83.97,50.99,0,214.83,43.31,4.52,236.62,354.31,354.31,37.5,675.69,286.62,33.08,142.25,1.3,82.74,126.4,202.58,414.65,298.05,461.95,461.95,296.97,,2280.25,347.4,1798.48,43.54,1838.18,1705.14,398.53,457.72,2424.02,4426.12,4426.12,16.76,1323.51,422.65,22.03,14.28,0.32,420.38,16.69,1.95,1261.43,425.51,458.97,458.97,71.83,2868.38,1152.88,58.03,96.04,0.49,1014.9,96.94,137.48,582.56,1138.17,1306.94,1306.94,322.35,18151.85,2784.41,307.62,1295.97,12.87,2679.69,683.72,91.85,531.41,3381.92,4388,4388,64.49,1778.83,670.35,67.99,210.61,3.88,632.13,163.6,34.34,575,720.86,948.95,948.95,941.56,27390.25,8402.7,977.96,3769.91,72.45,7340.37,2991.15,989.88,58.839,9217.83,13150.56,13150.56,8421.69,851.93,3378.18,6878.52,2.33,1.09,3277.29,1435.77,8540.68,28.592
"2003-06-30","World",48.62,414.08,259.92,49.83,146.58,9.71,143.92,148.58,106.29,459,259.12,456.33,456.33,7.92,2167.25,324.62,8.46,14.33,0.25,313.08,8.38,11.29,331.12,347.42,347.42,75.5,,218.54,81.79,49.58,0,214,42.21,4.54,232.21,349.92,349.92,37.92,670.96,285.54,33.42,141.08,1.29,81.96,126.25,202.29,435.14,295.88,460.04,460.04,294.38,,2266.17,342.04,1782.62,43.67,1829.25,1688.5,393.25,466.21,2407.96,4390.83,4390.83,16.92,1315.33,421.42,21.17,14.04,0.33,419.21,16.83,1.88,1234.59,422.88,456.62,456.62,72.42,2835.12,1138.25,59.58,93.17,0.46,1004.08,93.71,133.71,612.27,1124.88,1291,1291,321.79,18151.96,2783.46,310.12,1294.5,12.96,2678.54,683.92,91.96,545.85,3382.38,4388.08,4388.08,64,1760.21,664.62,67.83,208.08,3.79,626.96,163.29,33.88,609,713.25,940.54,940.54,939.47,27314.91,8362.54,974.24,3743.98,72.46,7311,2971.67,979.09,61.955,9169.68,13080.78,13080.78,8383.65,847.33,3362.16,6851.93,2.33,1.09,3258.13,1426.12,8498.37,27.917
"2003-05-31","World",47.66,412.79,259.29,50.6,146.22,9.62,144.31,150.04,105.37,440,258.41,456.11,456.11,8.14,2157.89,323.6,8.15,14.32,0.25,312.18,8.52,11.17,329.41,346.07,346.07,76.62,,217.73,79.62,48.18,0,213.17,41.1,4.56,227.8,345.53,345.53,38.33,666.23,284.47,33.75,139.92,1.28,81.17,126.1,202.01,409.23,293.7,458.13,458.13,291.78,,2252.08,336.69,1766.77,43.79,1820.32,1671.86,387.97,453.82,2391.9,4355.54,4355.54,17.07,1307.15,420.18,20.31,13.8,0.35,418.03,16.97,1.8,1147.41,420.24,454.28,454.28,73,2801.87,1123.62,61.14,90.29,0.42,993.26,90.48,129.94,607.17,1111.58,1275.06,1275.06,321.23,18152.06,2782.51,312.63,1293.03,13.05,2677.4,684.11,92.06,549.24,3382.83,4388.17,4388.17,63.51,1741.59,658.9,67.68,205.56,3.7,621.78,162.98,33.41,595,705.64,932.13,932.13,937.34,27239.58,8322.38,970.57,3718.09,72.46,7281.62,2952.16,968.29,61.092,9121.51,13011.02,13011.02,8345.6,842.73,3346.15,6825.34,2.33,1.08,3238.96,1416.48,8456.07,26.065
"2003-04-30","World",46.69,411.5,258.67,51.36,145.86,9.53,144.69,151.5,104.44,421,257.69,455.89,455.89,8.36,2148.53,322.58,7.83,14.31,0.25,311.28,8.67,11.06,327.69,344.72,344.72,77.75,,216.92,77.44,46.78,0,212.33,40,4.58,223.39,341.14,341.14,38.75,661.5,283.39,34.08,138.75,1.28,80.39,125.94,201.72,395.23,291.53,456.22,456.22,289.19,,2238,331.33,1750.92,43.92,1811.39,1655.22,382.69,443.02,2375.83,4320.25,4320.25,17.22,1298.97,418.94,19.44,13.56,0.36,416.86,17.11,1.72,1064.23,417.61,451.94,451.94,73.58,2768.61,1109,62.69,87.42,0.39,982.44,87.25,126.17,557.22,1098.28,1259.11,1259.11,320.67,18152.17,2781.56,315.14,1291.56,13.14,2676.25,684.31,92.17,540.9,3383.28,4388.25,4388.25,63.03,1722.97,653.17,67.53,203.03,3.61,616.61,162.67,32.94,578,698.03,923.72,923.72,935.24,27164.25,8282.23,966.84,3692.19,72.48,7252.24,2932.67,957.49,59.567,9073.33,12941.24,12941.24,8307.56,838.13,3330.14,6798.74,2.33,1.08,3219.8,1406.84,8413.76,25.556
"2003-03-31","World",45.73,410.21,258.04,52.12,145.5,9.44,145.08,152.96,103.52,441,256.98,455.67,455.67,8.58,2139.17,321.56,7.52,14.29,0.25,310.38,8.81,10.94,325.98,343.38,343.38,78.88,,216.1,75.27,45.38,0,211.5,38.9,4.6,218.98,336.75,336.75,39.17,656.77,282.31,34.42,137.58,1.27,79.6,125.79,201.44,429.14,289.35,454.31,454.31,286.6,,2223.92,325.98,1735.06,44.04,1802.46,1638.58,377.42,453.55,2359.77,4284.96,4284.96,17.38,1290.79,417.71,18.58,13.31,0.38,415.69,17.25,1.65,1039.32,414.98,449.6,449.6,74.17,2735.35,1094.38,64.25,84.54,0.35,971.62,84.02,122.4,551.92,1084.98,1243.17,1243.17,320.1,18152.27,2780.6,317.65,1290.08,13.23,2675.1,684.5,92.27,522.52,3383.73,4388.33,4388.33,62.54,1704.35,647.44,67.38,200.5,3.52,611.44,162.35,32.48,565,690.42,915.31,915.31,933.15,27088.91,8242.06,963.17,3666.24,72.48,7222.87,2913.16,946.72,59.234,9025.17,12871.48,12871.48,8269.52,833.54,3314.13,6772.15,2.33,1.08,3200.63,1397.2,8371.45,30.359
"2003-02-28","World",44.76,408.92,257.42,52.89,145.14,9.35,145.47,154.42,102.6,477,256.26,455.44,455.44,8.81,2129.81,320.54,7.21,14.28,0.25,309.47,8.96,10.82,324.26,342.03,342.03,80,,215.29,73.1,43.97,0,210.67,37.79,4.62,214.57,332.36,332.36,39.58,652.04,281.24,34.75,136.42,1.26,78.82,125.64,201.15,472.75,287.18,452.4,452.4,284.01,,2209.83,320.62,1719.21,44.17,1793.53,1621.94,372.14,476.95,2343.71,4249.67,4249.67,17.53,1282.61,416.47,17.72,13.07,0.39,414.51,17.39,1.57,1016.45,412.35,447.26,447.26,74.75,2702.1,1079.75,65.81,81.67,0.32,960.81,80.79,118.62,585.76,1071.68,1227.22,1227.22,319.54,18152.38,2779.65,320.15,1288.61,13.32,2673.96,684.69,92.38,522.43,3384.18,4388.42,4388.42,62.06,1685.74,641.71,67.22,197.97,3.43,606.26,162.04,32.01,595,682.81,906.9,906.9,931.04,27013.6,8201.9,959.47,3640.34,72.49,7193.5,2893.66,935.91,62.353,8977,12801.7,12801.7,8231.47,828.94,3298.11,6745.55,2.33,1.07,3181.47,1387.55,8329.14,32.883
"2003-01-31","World",43.8,407.62,256.79,53.65,144.78,9.26,145.86,155.88,101.67,494,255.55,455.22,455.22,9.03,2120.44,319.52,6.9,14.26,0.25,308.57,9.1,10.7,322.55,340.68,340.68,81.12,,214.48,70.92,42.57,0,209.83,36.69,4.65,210.16,327.97,327.97,40,647.31,280.16,35.08,135.25,1.26,78.03,125.49,200.87,491.65,285.01,450.49,450.49,281.42,,2195.75,315.27,1703.35,44.29,1784.6,1605.31,366.86,486.11,2327.65,4214.38,4214.38,17.68,1274.43,415.24,16.86,12.83,0.4,413.34,17.53,1.49,970.03,409.72,444.92,444.92,75.33,2668.84,1065.12,67.36,78.79,0.28,949.99,77.56,114.85,623.72,1058.38,1211.28,1211.28,318.98,18152.48,2778.7,322.66,1287.14,13.41,2672.81,684.89,92.48,540.72,3384.63,4388.5,4388.5,61.57,1667.12,635.98,67.07,195.44,3.34,601.09,161.73,31.55,612,675.19,898.49,898.49,928.93,26938.24,8161.74,955.77,3614.41,72.49,7164.12,2874.18,925.12,64.323,8928.84,12731.93,12731.93,8193.43,824.34,3282.1,6718.96,2.33,1.07,3162.3,1377.91,8286.84,30.75
"2002-12-31","World",42.83,406.33,256.17,54.42,144.42,9.17,146.25,157.33,100.75,482,254.83,455,455,9.25,2111.08,318.5,6.58,14.25,0.25,307.67,9.25,10.58,320.83,339.33,339.33,82.25,,213.67,68.75,41.17,0,209,35.58,4.67,205.75,323.58,323.58,40.42,642.58,279.08,35.42,134.08,1.25,77.25,125.33,200.58,489.95,282.83,448.58,448.58,278.83,,2181.67,309.92,1687.5,44.42,1775.67,1588.67,361.58,488.52,2311.58,4179.08,4179.08,17.83,1266.25,414,16,12.58,0.42,412.17,17.67,1.42,952,407.08,442.58,442.58,75.92,2635.58,1050.5,68.92,75.92,0.25,939.17,74.33,111.08,616.49,1045.08,1195.33,1195.33,318.42,18152.58,2777.75,325.17,1285.67,13.5,2671.67,685.08,92.58,591.03,3385.08,4388.58,4388.58,61.08,1648.5,630.25,66.92,192.92,3.25,595.92,161.42,31.08,,667.58,890.08,890.08,926.83,26862.9,8121.59,952.1,3588.51,72.51,7134.77,2854.66,914.32,65.512,8880.64,12662.14,12662.14,8155.38,819.74,3266.09,6692.37,2.33,1.07,3143.14,1368.27,8244.53,27.887
"2002-11-30","World",42.84,406.51,256.44,53.45,144.82,9.4,146.26,156.93,100.78,457,254.94,454.72,454.72,9.41,2118.19,318.45,6.81,14.29,0.25,307.58,9.63,10.62,320.51,339.55,339.55,81.16,,213.38,69.88,40.73,0,208.82,35.21,4.56,207.62,323.99,323.99,40.81,638.31,275.76,35.83,133.72,1.18,76.84,123.49,197.74,456.48,281.02,445.31,445.31,278.19,,2159.23,307.33,1671.54,44.39,1759.19,1564.85,355.65,465.02,2295.06,4138.1,4138.1,17.62,1274.96,416.08,16.15,13.03,0.44,414.22,17.73,1.42,870.83,409.91,445.26,445.26,76.4,2648.56,1055.59,69.5,76.77,0.28,945.33,75.88,109.98,593.04,1049.58,1201.86,1201.86,316.73,18071.26,2762.91,324.6,1275.72,13.82,2656.01,679.5,93.08,582,3367.01,4363.24,4363.24,62.78,1637.75,629.69,66.43,190.24,3.16,595.72,160.66,30.81,,662.92,886.36,886.36,925.94,26795.54,8087.53,949.98,3560.86,72.92,7109.97,2823.88,904.64,63.906,8848.57,12598.39,12598.39,8135.98,822.56,3238.11,6679.05,2.32,1.07,3123.74,1363.98,8215.49,24.542
"2002-10-31","World",42.85,406.68,256.72,52.49,145.22,9.62,146.28,156.53,100.82,434,255.06,454.43,454.43,9.57,2125.31,318.4,7.03,14.33,0.25,307.49,10.01,10.67,320.18,339.76,339.76,80.07,,213.1,71,40.29,0,208.64,34.83,4.46,209.49,324.39,324.39,41.19,634.03,272.43,36.25,133.36,1.11,76.43,121.64,194.89,423.09,279.21,442.04,442.04,277.54,,2136.79,304.74,1655.58,44.36,1742.71,1541.04,349.72,427.24,2278.53,4097.11,4097.11,17.42,1283.67,418.17,16.31,13.47,0.47,416.28,17.79,1.42,816.19,412.74,447.94,447.94,76.88,2661.53,1060.68,70.08,77.62,0.32,951.49,77.43,108.88,539.31,1054.08,1208.39,1208.39,315.04,17989.94,2748.07,324.04,1265.78,14.14,2640.35,673.92,93.58,528.57,3348.93,4337.89,4337.89,64.49,1627,629.12,65.94,187.57,3.07,595.53,159.9,30.53,,658.25,882.64,882.64,925.05,26728.16,8053.48,947.88,3533.22,73.34,7085.2,2793.09,894.97,58.76,8816.47,12534.59,12534.59,8116.57,825.37,3210.13,6665.74,2.32,1.07,3104.33,1359.69,8186.45,27.527
"2002-09-30","World",42.85,406.85,257,51.52,145.62,9.85,146.29,156.12,100.85,410,255.17,454.15,454.15,9.73,2132.42,318.35,7.25,14.38,0.25,307.4,10.4,10.71,319.85,339.98,339.98,78.98,,212.81,72.12,39.85,0,208.46,34.46,4.35,211.35,324.79,324.79,41.58,629.75,269.1,36.67,133,1.04,76.02,119.79,192.04,414.57,277.4,438.77,438.77,276.9,,2114.35,302.15,1639.62,44.33,1726.23,1517.23,343.79,424.76,2262,4056.12,4056.12,17.21,1292.38,420.25,16.46,13.92,0.5,418.33,17.85,1.42,794.71,415.56,450.62,450.62,77.35,2674.5,1065.77,70.67,78.48,0.35,957.65,78.98,107.77,525.01,1058.58,1214.92,1214.92,313.35,17908.62,2733.23,323.48,1255.83,14.46,2624.69,668.33,94.08,505.67,3330.85,4312.54,4312.54,66.19,1616.25,628.56,65.46,184.9,2.98,595.33,159.15,30.25,,653.58,878.92,878.92,924.14,26660.77,8019.42,945.78,3505.6,73.76,7060.4,2762.31,885.26,56.677,8784.34,12470.81,12470.81,8097.17,828.19,3182.15,6652.42,2.32,1.06,3084.93,1355.4,8157.41,28.281
"2002-08-31","World",42.86,407.03,257.28,50.56,146.03,10.08,146.31,155.72,100.89,443,255.28,453.86,453.86,9.89,2139.53,318.31,7.47,14.42,0.25,307.31,10.78,10.75,319.53,340.19,340.19,77.89,,212.53,73.25,39.42,0,208.28,34.08,4.25,213.22,325.19,325.19,41.97,625.47,265.78,37.08,132.64,0.97,75.61,117.94,189.19,433.36,275.58,435.5,435.5,276.25,,2091.92,299.56,1623.67,44.31,1709.75,1493.42,337.86,446.09,2245.47,4015.14,4015.14,17,1301.08,422.33,16.61,14.36,0.53,420.39,17.92,1.42,758.59,418.39,453.31,453.31,77.83,2687.47,1070.86,71.25,79.33,0.39,963.81,80.53,106.67,521.14,1063.08,1221.44,1221.44,311.67,17827.31,2718.39,322.92,1245.89,14.78,2609.03,662.75,94.58,502.75,3312.78,4287.19,4287.19,67.89,1605.5,628,64.97,182.22,2.89,595.14,158.39,29.97,610,648.92,875.19,875.19,923.25,26593.39,7985.4,943.67,3477.98,74.2,7035.63,2731.53,875.58,59.647,8752.25,12407.01,12407.01,8077.76,831.01,3154.17,6639.11,2.32,1.06,3065.53,1351.11,8128.37,26.776
"2002-07-31","World",42.87,407.2,257.56,49.59,146.43,10.31,146.32,155.32,100.92,445,255.39,453.58,453.58,10.05,2146.64,318.26,7.69,14.46,0.25,307.22,11.16,10.79,319.2,340.41,340.41,76.8,,212.24,74.38,38.98,0,208.1,33.71,4.15,215.09,325.6,325.6,42.36,621.19,262.45,37.5,132.28,0.9,75.2,116.1,186.35,432.61,273.77,432.23,432.23,275.6,,2069.48,296.97,1607.71,44.28,1693.27,1469.6,331.93,422.22,2228.94,3974.15,3974.15,16.79,1309.79,424.42,16.76,14.81,0.56,422.44,17.98,1.42,704.52,421.22,455.99,455.99,78.31,2700.44,1075.95,71.83,80.19,0.42,969.97,82.08,105.56,477.29,1067.58,1227.97,1227.97,309.98,17745.99,2703.55,322.35,1235.94,15.1,2593.37,657.17,95.08,489.63,3294.7,4261.85,4261.85,69.59,1594.75,627.44,64.49,179.55,2.8,594.94,157.63,29.69,,644.25,871.47,871.47,922.35,26526,7951.35,941.56,3450.35,74.62,7010.83,2700.75,865.89,56.148,8720.14,12343.25,12343.25,8058.36,833.82,3126.2,6625.79,2.31,1.06,3046.13,1346.82,8099.33,25.755
"2002-06-30","World",42.88,407.38,257.83,48.62,146.83,10.54,146.33,154.92,100.96,446,255.5,453.29,453.29,10.21,2153.75,318.21,7.92,14.5,0.25,307.12,11.54,10.83,318.88,340.62,340.62,75.71,,211.96,75.5,38.54,0,207.92,33.33,4.04,216.96,326,326,42.75,616.92,259.12,37.92,131.92,0.83,74.79,114.25,183.5,439,271.96,428.96,428.96,274.96,,2047.04,294.38,1591.75,44.25,1676.79,1445.79,326,426.13,2212.42,3933.17,3933.17,16.58,1318.5,426.5,16.92,15.25,0.58,424.5,18.04,1.42,645.95,424.04,458.67,458.67,78.79,2713.42,1081.04,72.42,81.04,0.46,976.12,83.62,104.46,451.04,1072.08,1234.5,1234.5,308.29,17664.67,2688.71,321.79,1226,15.42,2577.71,651.58,95.58,456.81,3276.62,4236.5,4236.5,71.29,1584,626.88,64,176.88,2.71,594.75,156.88,29.42,595,639.58,867.75,867.75,921.46,26458.64,7917.29,939.47,3422.71,75.04,6986.03,2669.95,856.21,55.804,8688.04,12279.46,12279.46,8038.95,836.64,3098.22,6612.47,2.31,1.06,3026.72,1342.54,8070.29,24.488
